ProductID;ListPrice;StandardCost;Color;Size;Weight;Style;class;BikeName;ModelName;SubName;CatName;UnitPrice;UnitPriceDiscount;OrderQty;SalesOrderID;TotalDue;SubTotal;TerritoryID;OrderDate;SellStartDate;SellEndDate
853;74,99;30,9334;Black;M;NULL;"W ";NULL;Women's Tights, M;Women's;Tights;Clothing;44,994;0,00;3;48311;88767,0192;78756,7981;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
850;59,99;24,7459;Black;L;NULL;"M ";NULL;Men's Sports Shorts, L;Men's;Shorts;Clothing;35,994;0,00;3;48311;88767,0192;78756,7981;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
768;782,99;486,7066;Black;44;18.77;"U ";"L ";Road-650 Black, 44;Road-650;Road Bikes;Bikes;469,794;0,00;5;48311;88767,0192;78756,7981;4;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;7;48311;88767,0192;78756,7981;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;3;48311;88767,0192;78756,7981;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
841;59,99;24,7459;Black;S;NULL;"M ";NULL;Men's Sports Shorts, S;Men's;Shorts;Clothing;35,994;0,00;2;48311;88767,0192;78756,7981;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;2;48311;88767,0192;78756,7981;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
816;209,025;92,8071;Black;NULL;NULL;NULL;"M ";ML Mountain Front Wheel;ML;Wheels;Components;125,415;0,00;2;48315;283,3125;250,83;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;2;48317;39913,2128;35416,9871;7;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;1;48317;39913,2128;35416,9871;7;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;2;48317;39913,2128;35416,9871;7;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;469,794;0,00;3;48317;39913,2128;35416,9871;7;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;1;48317;39913,2128;35416,9871;7;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;2;48317;39913,2128;35416,9871;7;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;2;48318;35194,5141;31261,9011;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;5;48318;35194,5141;31261,9011;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;2;48318;35194,5141;31261,9011;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;2;48318;35194,5141;31261,9011;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;1;48318;35194,5141;31261,9011;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;2;48318;35194,5141;31261,9011;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;48318;35194,5141;31261,9011;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;5;48318;35194,5141;31261,9011;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;5;48321;36248,9309;32197,4623;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;2;48321;36248,9309;32197,4623;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;6;48321;36248,9309;32197,4623;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;3;48321;36248,9309;32197,4623;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;2;48321;36248,9309;32197,4623;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;1;48321;36248,9309;32197,4623;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;2;48321;36248,9309;32197,4623;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
816;209,025;92,8071;Black;NULL;NULL;NULL;"M ";ML Mountain Front Wheel;ML;Wheels;Components;125,415;0,00;3;48321;36248,9309;32197,4623;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;6;48321;36248,9309;32197,4623;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;2;48325;54611,5389;48509,9926;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;2;48325;54611,5389;48509,9926;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
768;782,99;486,7066;Black;44;18.77;"U ";"L ";Road-650 Black, 44;Road-650;Road Bikes;Bikes;469,794;0,00;1;48325;54611,5389;48509,9926;3;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;4;48325;54611,5389;48509,9926;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;2;48325;54611,5389;48509,9926;3;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
759;782,99;486,7066;Red;58;19.79;"U ";"L ";Road-650 Red, 58;Road-650;Road Bikes;Bikes;469,794;0,00;2;48325;54611,5389;48509,9926;3;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;3;48325;54611,5389;48509,9926;3;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
767;782,99;486,7066;Black;62;20.00;"U ";"L ";Road-650 Black, 62;Road-650;Road Bikes;Bikes;469,794;0,00;6;48325;54611,5389;48509,9926;3;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;469,794;0,00;2;48325;54611,5389;48509,9926;3;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;1;48327;3905,747;3463,579;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;2;48328;33869,1054;30063,6207;1;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;3;48328;33869,1054;30063,6207;1;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
807;124,73;55,3801;NULL;NULL;NULL;NULL;"H ";HL Headset;HL;Headsets;Components;74,838;0,00;2;48328;33869,1054;30063,6207;1;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
806;102,29;45,4168;NULL;NULL;NULL;NULL;"M ";ML Headset;ML;Headsets;Components;61,374;0,00;5;48328;33869,1054;30063,6207;1;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;4;48328;33869,1054;30063,6207;1;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;3;48328;33869,1054;30063,6207;1;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;5;48328;33869,1054;30063,6207;1;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
804;229,49;101,8936;NULL;NULL;NULL;NULL;"H ";HL Fork;HL;Forks;Components;137,694;0,00;2;48328;33869,1054;30063,6207;1;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
767;782,99;486,7066;Black;62;20.00;"U ";"L ";Road-650 Black, 62;Road-650;Road Bikes;Bikes;469,794;0,00;1;48329;1204,8836;1070,0565;10;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
768;782,99;486,7066;Black;44;18.77;"U ";"L ";Road-650 Black, 44;Road-650;Road Bikes;Bikes;469,794;0,00;3;48332;48287,3008;42866,5361;7;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;2;48332;48287,3008;42866,5361;7;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;2;48332;48287,3008;42866,5361;7;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;7;48332;48287,3008;42866,5361;7;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;1;48332;48287,3008;42866,5361;7;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;2;48333;37780,2553;33557,6539;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;1;48333;37780,2553;33557,6539;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;6;48333;37780,2553;33557,6539;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;1;48333;37780,2553;33557,6539;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;2;48333;37780,2553;33557,6539;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
817;300,215;133,2955;Black;NULL;NULL;NULL;"H ";HL Mountain Front Wheel;HL;Wheels;Components;180,129;0,00;1;48333;37780,2553;33557,6539;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
816;209,025;92,8071;Black;NULL;NULL;NULL;"M ";ML Mountain Front Wheel;ML;Wheels;Components;125,415;0,00;2;48333;37780,2553;33557,6539;3;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
727;337,22;187,1571;Red;52;2.40;"U ";"L ";LL Road Frame - Red, 52;LL;Road Frames;Components;202,332;0,00;1;48335;1110,4682;983,1502;5;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;469,794;0,00;6;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
853;74,99;30,9334;Black;M;NULL;"W ";NULL;Women's Tights, M;Women's;Tights;Clothing;44,994;0,00;4;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;6;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
850;59,99;24,7459;Black;L;NULL;"M ";NULL;Men's Sports Shorts, L;Men's;Shorts;Clothing;35,994;0,00;1;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
768;782,99;486,7066;Black;44;18.77;"U ";"L ";Road-650 Black, 44;Road-650;Road Bikes;Bikes;469,794;0,00;5;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;4;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;3;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;2;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;3;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
857;89,99;37,1209;Multi;L;NULL;"M ";NULL;Men's Bib-Shorts, L;Men's;Bib-Shorts;Clothing;53,994;0,00;6;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;1;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
841;59,99;24,7459;Black;S;NULL;"M ";NULL;Men's Sports Shorts, S;Men's;Shorts;Clothing;35,994;0,00;1;48336;113231,0188;100452,5877;2;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;1;48339;55974,9866;49713,2287;6;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;1;48339;55974,9866;49713,2287;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;2;48339;55974,9866;49713,2287;6;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;4;48339;55974,9866;49713,2287;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;469,794;0,00;4;48339;55974,9866;49713,2287;6;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
767;782,99;486,7066;Black;62;20.00;"U ";"L ";Road-650 Black, 62;Road-650;Road Bikes;Bikes;469,794;0,00;3;48339;55974,9866;49713,2287;6;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
768;782,99;486,7066;Black;44;18.77;"U ";"L ";Road-650 Black, 44;Road-650;Road Bikes;Bikes;469,794;0,00;2;48339;55974,9866;49713,2287;6;2012-10-30 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;3;48339;55974,9866;49713,2287;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;4;48339;55974,9866;49713,2287;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;48340;29982,6185;26615,21;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;2;48340;29982,6185;26615,21;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;1;48340;29982,6185;26615,21;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;1;48340;29982,6185;26615,21;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;2;48340;29982,6185;26615,21;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
816;209,025;92,8071;Black;NULL;NULL;NULL;"M ";ML Mountain Front Wheel;ML;Wheels;Components;125,415;0,00;3;48340;29982,6185;26615,21;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;3;48340;29982,6185;26615,21;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;1;48340;29982,6185;26615,21;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;1;48340;29982,6185;26615,21;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;48340;29982,6185;26615,21;6;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
853;74,99;30,9334;Black;M;NULL;"W ";NULL;Women's Tights, M;Women's;Tights;Clothing;44,994;0,00;4;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;5;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;2;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
807;124,73;55,3801;NULL;NULL;NULL;NULL;"H ";HL Headset;HL;Headsets;Components;74,838;0,00;2;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;5;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
804;229,49;101,8936;NULL;NULL;NULL;NULL;"H ";HL Fork;HL;Forks;Components;137,694;0,00;7;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
857;89,99;37,1209;Multi;L;NULL;"M ";NULL;Men's Bib-Shorts, L;Men's;Bib-Shorts;Clothing;53,994;0,00;7;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
806;102,29;45,4168;NULL;NULL;NULL;NULL;"M ";ML Headset;ML;Headsets;Components;61,374;0,00;4;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;5;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;1;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
802;148,22;65,8097;NULL;NULL;NULL;NULL;"L ";LL Fork;LL;Forks;Components;88,932;0,00;3;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
850;59,99;24,7459;Black;L;NULL;"M ";NULL;Men's Sports Shorts, L;Men's;Shorts;Clothing;35,994;0,00;9;48341;78835,7251;70011,40;4;2012-10-30 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
