Name;Color;Size;UnitPriceDiscount;MonthsFromMay;MonthOfSale;YearsOfAveliability;Weight;Class;StanstadCost;ListPrice;FinalSellPrice;PriceToCost;OrdersQuantity;YearsOfAnalyze
Mountain Bikes;Silver;48;0,00;7;12;0;28.42;"L ";308,2179;564,99;338,994;1,0998;29;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;8;1;0;28.42;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;9;2;0;28.42;"L ";308,2179;564,99;564,99;1,833;6;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;10;3;0;28.42;"L ";308,2179;564,99;564,99;1,833;2;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;11;4;0;28.42;"L ";308,2179;564,99;564,99;1,833;6;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;12;5;0;28.42;"L ";308,2179;564,99;564,99;1,833;6;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;1;6;0;28.42;"L ";308,2179;564,99;564,99;1,833;2;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;2;7;0;28.42;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;3;8;0;28.42;"L ";308,2179;564,99;564,99;1,833;1;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;4;9;0;28.42;"L ";308,2179;564,99;564,99;1,833;5;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;5;10;0;28.42;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;6;11;0;28.42;"L ";308,2179;564,99;564,99;1,833;7;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;7;12;0;28.42;"L ";308,2179;564,99;564,99;1,833;5;06.2013-06.2014
Mountain Bikes;Silver;52;0,40;10;3;0;28.68;"L ";308,2179;564,99;67,7988;0,2199;41;06.2013-06.2014
Mountain Bikes;Silver;52;0,40;12;5;0;28.68;"L ";308,2179;564,99;67,7988;0,2199;48;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;8;1;0;28.68;"L ";308,2179;564,99;338,994;1,0998;31;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;10;3;0;28.68;"L ";308,2179;564,99;338,994;1,0998;24;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;1;6;0;28.68;"L ";308,2179;564,99;338,994;1,0998;48;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;2;7;0;28.68;"L ";308,2179;564,99;338,994;1,0998;57;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;3;8;0;28.68;"L ";308,2179;564,99;338,994;1,0998;26;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;4;9;0;28.68;"L ";308,2179;564,99;338,994;1,0998;51;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;5;10;0;28.68;"L ";308,2179;564,99;338,994;1,0998;41;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;6;11;0;28.68;"L ";308,2179;564,99;338,994;1,0998;18;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;7;12;0;28.68;"L ";308,2179;564,99;338,994;1,0998;40;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;8;1;0;28.68;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;9;2;0;28.68;"L ";308,2179;564,99;564,99;1,833;2;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;10;3;0;28.68;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;11;4;0;28.68;"L ";308,2179;564,99;564,99;1,833;5;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;12;5;0;28.68;"L ";308,2179;564,99;564,99;1,833;6;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;1;6;0;28.68;"L ";308,2179;564,99;564,99;1,833;2;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;2;7;0;28.68;"L ";308,2179;564,99;564,99;1,833;2;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;3;8;0;28.68;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;4;9;0;28.68;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;5;10;0;28.68;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;6;11;0;28.68;"L ";308,2179;564,99;564,99;1,833;8;06.2013-06.2014
Mountain Bikes;Silver;52;0,00;7;12;0;28.68;"L ";308,2179;564,99;564,99;1,833;5;06.2013-06.2014
Road Bikes;Black;44;0,00;8;1;0;19.77;"L ";343,6496;539,99;323,994;0,9428;14;06.2013-06.2014
Road Bikes;Black;44;0,00;10;3;0;19.77;"L ";343,6496;539,99;323,994;0,9428;50;06.2013-06.2014
Road Bikes;Black;44;0,00;12;5;0;19.77;"L ";343,6496;539,99;323,994;0,9428;24;06.2013-06.2014
Road Bikes;Black;44;0,00;1;6;0;19.77;"L ";343,6496;539,99;323,994;0,9428;43;06.2013-06.2014
Road Bikes;Black;44;0,00;2;7;0;19.77;"L ";343,6496;539,99;323,994;0,9428;19;06.2013-06.2014
Road Bikes;Black;44;0,00;3;8;0;19.77;"L ";343,6496;539,99;323,994;0,9428;24;06.2013-06.2014
Road Bikes;Black;44;0,00;4;9;0;19.77;"L ";343,6496;539,99;323,994;0,9428;32;06.2013-06.2014
Road Bikes;Black;44;0,00;5;10;0;19.77;"L ";343,6496;539,99;323,994;0,9428;18;06.2013-06.2014
Road Bikes;Black;44;0,00;6;11;0;19.77;"L ";343,6496;539,99;323,994;0,9428;16;06.2013-06.2014
Road Bikes;Black;44;0,00;7;12;0;19.77;"L ";343,6496;539,99;323,994;0,9428;44;06.2013-06.2014
Road Bikes;Black;44;0,00;8;1;0;19.77;"L ";343,6496;539,99;539,99;1,5713;32;06.2013-06.2014
Road Bikes;Black;44;0,00;9;2;0;19.77;"L ";343,6496;539,99;539,99;1,5713;25;06.2013-06.2014
Road Bikes;Black;44;0,00;10;3;0;19.77;"L ";343,6496;539,99;539,99;1,5713;34;06.2013-06.2014
Road Bikes;Black;44;0,00;11;4;0;19.77;"L ";343,6496;539,99;539,99;1,5713;42;06.2013-06.2014
Road Bikes;Black;44;0,00;0;5;0;19.77;"L ";343,6496;539,99;539,99;1,5713;46;06.2013-06.2014
Road Bikes;Black;44;0,00;1;6;0;19.77;"L ";343,6496;539,99;539,99;1,5713;19;06.2013-06.2014
Road Bikes;Black;44;0,00;2;7;0;19.77;"L ";343,6496;539,99;539,99;1,5713;15;06.2013-06.2014
Road Bikes;Black;44;0,00;3;8;0;19.77;"L ";343,6496;539,99;539,99;1,5713;26;06.2013-06.2014
Road Bikes;Black;44;0,00;4;9;0;19.77;"L ";343,6496;539,99;539,99;1,5713;30;06.2013-06.2014
Road Bikes;Black;44;0,00;5;10;0;19.77;"L ";343,6496;539,99;539,99;1,5713;27;06.2013-06.2014
Road Bikes;Black;44;0,00;6;11;0;19.77;"L ";343,6496;539,99;539,99;1,5713;34;06.2013-06.2014
Road Bikes;Black;44;0,00;7;12;0;19.77;"L ";343,6496;539,99;539,99;1,5713;29;06.2013-06.2014
Road Bikes;Black;44;0,00;8;1;1;14.77;"H ";1554,9479;2443,35;1466,01;0,9428;52;06.2013-06.2014
Road Bikes;Black;44;0,00;10;3;1;14.77;"H ";1554,9479;2443,35;1466,01;0,9428;97;06.2013-06.2014
Road Bikes;Black;44;0,00;12;5;1;14.77;"H ";1554,9479;2443,35;1466,01;0,9428;39;06.2013-06.2014
Road Bikes;Black;44;0,00;1;6;1;14.77;"H ";1554,9479;2443,35;1466,01;0,9428;72;06.2013-06.2014
Road Bikes;Black;44;0,00;2;7;1;14.77;"H ";1554,9479;2443,35;1466,01;0,9428;65;06.2013-06.2014
Road Bikes;Black;44;0,00;3;8;1;14.77;"H ";1554,9479;2443,35;1466,01;0,9428;46;06.2013-06.2014
Road Bikes;Black;44;0,00;4;9;1;14.77;"H ";1554,9479;2443,35;1466,01;0,9428;53;06.2013-06.2014
Road Bikes;Black;44;0,00;5;10;1;14.77;"H ";1554,9479;2443,35;1466,01;0,9428;51;06.2013-06.2014
Road Bikes;Black;44;0,00;6;11;1;14.77;"H ";1554,9479;2443,35;1466,01;0,9428;40;06.2013-06.2014
Road Bikes;Black;44;0,00;7;12;1;14.77;"H ";1554,9479;2443,35;1466,01;0,9428;57;06.2013-06.2014
Road Bikes;Black;44;0,00;8;1;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;12;06.2013-06.2014
Road Bikes;Black;44;0,00;9;2;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;10;06.2013-06.2014
Road Bikes;Black;44;0,00;10;3;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;10;06.2013-06.2014
Road Bikes;Black;44;0,00;11;4;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;9;06.2013-06.2014
Road Bikes;Black;44;0,00;12;5;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;6;06.2013-06.2014
Road Bikes;Black;44;0,00;1;6;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;23;06.2013-06.2014
Road Bikes;Black;44;0,00;2;7;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;14;06.2013-06.2014
Road Bikes;Black;44;0,00;3;8;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;18;06.2013-06.2014
Road Bikes;Black;44;0,00;4;9;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;11;06.2013-06.2014
Road Bikes;Black;44;0,00;5;10;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;8;06.2013-06.2014
Road Bikes;Black;44;0,00;6;11;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;11;06.2013-06.2014
Road Bikes;Black;44;0,00;7;12;1;14.77;"H ";1554,9479;2443,35;2443,35;1,5713;9;06.2013-06.2014
Road Bikes;Black;48;0,05;10;3;0;20.13;"L ";343,6496;539,99;282,1448;0,821;16;06.2013-06.2014
Road Bikes;Black;48;0,05;12;5;0;20.13;"L ";343,6496;539,99;282,1448;0,821;18;06.2013-06.2014
Road Bikes;Black;48;0,05;1;6;0;20.13;"L ";343,6496;539,99;282,1448;0,821;15;06.2013-06.2014
Road Bikes;Black;48;0,05;5;10;0;20.13;"L ";343,6496;539,99;282,1448;0,821;16;06.2013-06.2014
Road Bikes;Black;48;0,02;8;1;0;20.13;"L ";343,6496;539,99;306,9303;0,8931;22;06.2013-06.2014
Road Bikes;Black;48;0,02;10;3;0;20.13;"L ";343,6496;539,99;306,9303;0,8931;11;06.2013-06.2014
Road Bikes;Black;48;0,02;3;8;0;20.13;"L ";343,6496;539,99;306,9303;0,8931;12;06.2013-06.2014
Road Bikes;Black;48;0,00;8;1;0;20.13;"L ";343,6496;539,99;323,994;0,9428;79;06.2013-06.2014
Road Bikes;Black;48;0,00;10;3;0;20.13;"L ";343,6496;539,99;323,994;0,9428;177;06.2013-06.2014
Road Bikes;Black;48;0,00;12;5;0;20.13;"L ";343,6496;539,99;323,994;0,9428;78;06.2013-06.2014
Road Bikes;Black;48;0,00;1;6;0;20.13;"L ";343,6496;539,99;323,994;0,9428;123;06.2013-06.2014
Road Bikes;Black;48;0,00;2;7;0;20.13;"L ";343,6496;539,99;323,994;0,9428;83;06.2013-06.2014
Road Bikes;Black;48;0,00;3;8;0;20.13;"L ";343,6496;539,99;323,994;0,9428;92;06.2013-06.2014
Road Bikes;Black;48;0,00;4;9;0;20.13;"L ";343,6496;539,99;323,994;0,9428;92;06.2013-06.2014
Road Bikes;Black;48;0,00;5;10;0;20.13;"L ";343,6496;539,99;323,994;0,9428;89;06.2013-06.2014
Road Bikes;Black;48;0,00;6;11;0;20.13;"L ";343,6496;539,99;323,994;0,9428;69;06.2013-06.2014
Road Bikes;Black;48;0,00;7;12;0;20.13;"L ";343,6496;539,99;323,994;0,9428;83;06.2013-06.2014
Road Bikes;Black;48;0,00;8;1;0;20.13;"L ";343,6496;539,99;539,99;1,5713;31;06.2013-06.2014
Road Bikes;Black;48;0,00;9;2;0;20.13;"L ";343,6496;539,99;539,99;1,5713;36;06.2013-06.2014
Road Bikes;Black;48;0,00;10;3;0;20.13;"L ";343,6496;539,99;539,99;1,5713;42;06.2013-06.2014
Road Bikes;Black;48;0,00;11;4;0;20.13;"L ";343,6496;539,99;539,99;1,5713;39;06.2013-06.2014
Road Bikes;Black;48;0,00;12;5;0;20.13;"L ";343,6496;539,99;539,99;1,5713;30;06.2013-06.2014
Road Bikes;Black;48;0,00;1;6;0;20.13;"L ";343,6496;539,99;539,99;1,5713;19;06.2013-06.2014
Road Bikes;Black;48;0,00;2;7;0;20.13;"L ";343,6496;539,99;539,99;1,5713;28;06.2013-06.2014
Road Bikes;Black;48;0,00;3;8;0;20.13;"L ";343,6496;539,99;539,99;1,5713;25;06.2013-06.2014
Road Bikes;Black;48;0,00;4;9;0;20.13;"L ";343,6496;539,99;539,99;1,5713;26;06.2013-06.2014
Road Bikes;Black;48;0,00;5;10;0;20.13;"L ";343,6496;539,99;539,99;1,5713;28;06.2013-06.2014
Road Bikes;Black;48;0,00;6;11;0;20.13;"L ";343,6496;539,99;539,99;1,5713;34;06.2013-06.2014
Road Bikes;Black;48;0,00;7;12;0;20.13;"L ";343,6496;539,99;539,99;1,5713;24;06.2013-06.2014
Road Bikes;Black;48;0,00;8;1;1;15.13;"H ";1554,9479;2443,35;1466,01;0,9428;36;06.2013-06.2014
Road Bikes;Black;48;0,00;10;3;1;15.13;"H ";1554,9479;2443,35;1466,01;0,9428;87;06.2013-06.2014
Road Bikes;Black;48;0,00;12;5;1;15.13;"H ";1554,9479;2443,35;1466,01;0,9428;48;06.2013-06.2014
Road Bikes;Black;48;0,00;1;6;1;15.13;"H ";1554,9479;2443,35;1466,01;0,9428;61;06.2013-06.2014
Road Bikes;Black;48;0,00;2;7;1;15.13;"H ";1554,9479;2443,35;1466,01;0,9428;52;06.2013-06.2014
Road Bikes;Black;48;0,00;3;8;1;15.13;"H ";1554,9479;2443,35;1466,01;0,9428;37;06.2013-06.2014
Road Bikes;Black;48;0,00;4;9;1;15.13;"H ";1554,9479;2443,35;1466,01;0,9428;61;06.2013-06.2014
Road Bikes;Black;48;0,00;5;10;1;15.13;"H ";1554,9479;2443,35;1466,01;0,9428;37;06.2013-06.2014
Road Bikes;Black;48;0,00;6;11;1;15.13;"H ";1554,9479;2443,35;1466,01;0,9428;25;06.2013-06.2014
Road Bikes;Black;48;0,00;7;12;1;15.13;"H ";1554,9479;2443,35;1466,01;0,9428;58;06.2013-06.2014
Road Bikes;Black;48;0,00;8;1;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;15;06.2013-06.2014
Road Bikes;Black;48;0,00;9;2;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;11;06.2013-06.2014
Road Bikes;Black;48;0,00;10;3;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;12;06.2013-06.2014
Road Bikes;Black;48;0,00;11;4;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;7;06.2013-06.2014
Road Bikes;Black;48;0,00;0;5;0;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;12;06.2013-06.2014
Road Bikes;Black;48;0,00;1;6;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;14;06.2013-06.2014
Road Bikes;Black;48;0,00;2;7;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;20;06.2013-06.2014
Road Bikes;Black;48;0,00;3;8;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;14;06.2013-06.2014
Road Bikes;Black;48;0,00;4;9;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;16;06.2013-06.2014
Road Bikes;Black;48;0,00;5;10;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;11;06.2013-06.2014
Road Bikes;Black;48;0,00;6;11;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;17;06.2013-06.2014
Road Bikes;Black;48;0,00;7;12;1;15.13;"H ";1554,9479;2443,35;2443,35;1,5713;6;06.2013-06.2014
Road Bikes;Black;52;0,02;12;5;0;20.42;"L ";343,6496;539,99;306,9303;0,8931;11;06.2013-06.2014
Road Bikes;Black;52;0,02;2;7;0;20.42;"L ";343,6496;539,99;306,9303;0,8931;11;06.2013-06.2014
Road Bikes;Black;52;0,02;5;10;0;20.42;"L ";343,6496;539,99;306,9303;0,8931;11;06.2013-06.2014
Road Bikes;Black;52;0,00;8;1;0;20.42;"L ";343,6496;539,99;323,994;0,9428;66;06.2013-06.2014
Road Bikes;Black;52;0,00;10;3;0;20.42;"L ";343,6496;539,99;323,994;0,9428;165;06.2013-06.2014
Road Bikes;Black;52;0,00;12;5;0;20.42;"L ";343,6496;539,99;323,994;0,9428;66;06.2013-06.2014
Road Bikes;Black;52;0,00;1;6;0;20.42;"L ";343,6496;539,99;323,994;0,9428;101;06.2013-06.2014
Road Bikes;Black;52;0,00;2;7;0;20.42;"L ";343,6496;539,99;323,994;0,9428;74;06.2013-06.2014
Road Bikes;Black;52;0,00;3;8;0;20.42;"L ";343,6496;539,99;323,994;0,9428;69;06.2013-06.2014
Road Bikes;Black;52;0,00;4;9;0;20.42;"L ";343,6496;539,99;323,994;0,9428;88;06.2013-06.2014
Road Bikes;Black;52;0,00;5;10;0;20.42;"L ";343,6496;539,99;323,994;0,9428;73;06.2013-06.2014
Road Bikes;Black;52;0,00;6;11;0;20.42;"L ";343,6496;539,99;323,994;0,9428;57;06.2013-06.2014
Road Bikes;Black;52;0,00;7;12;0;20.42;"L ";343,6496;539,99;323,994;0,9428;65;06.2013-06.2014
Road Bikes;Black;52;0,00;8;1;0;20.42;"L ";343,6496;539,99;539,99;1,5713;30;06.2013-06.2014
Road Bikes;Black;52;0,00;9;2;0;20.42;"L ";343,6496;539,99;539,99;1,5713;38;06.2013-06.2014
Road Bikes;Black;52;0,00;10;3;0;20.42;"L ";343,6496;539,99;539,99;1,5713;45;06.2013-06.2014
Road Bikes;Black;52;0,00;11;4;0;20.42;"L ";343,6496;539,99;539,99;1,5713;43;06.2013-06.2014
Road Bikes;Black;52;0,00;0;5;0;20.42;"L ";343,6496;539,99;539,99;1,5713;48;06.2013-06.2014
Road Bikes;Black;52;0,00;1;6;0;20.42;"L ";343,6496;539,99;539,99;1,5713;16;06.2013-06.2014
Road Bikes;Black;52;0,00;2;7;0;20.42;"L ";343,6496;539,99;539,99;1,5713;19;06.2013-06.2014
Road Bikes;Black;52;0,00;3;8;0;20.42;"L ";343,6496;539,99;539,99;1,5713;15;06.2013-06.2014
Road Bikes;Black;52;0,00;4;9;0;20.42;"L ";343,6496;539,99;539,99;1,5713;21;06.2013-06.2014
Road Bikes;Black;52;0,00;5;10;0;20.42;"L ";343,6496;539,99;539,99;1,5713;34;06.2013-06.2014
Road Bikes;Black;52;0,00;6;11;0;20.42;"L ";343,6496;539,99;539,99;1,5713;44;06.2013-06.2014
Road Bikes;Black;52;0,00;7;12;0;20.42;"L ";343,6496;539,99;539,99;1,5713;30;06.2013-06.2014
Road Bikes;Black;52;0,00;8;1;1;15.42;"H ";1554,9479;2443,35;1466,01;0,9428;21;06.2013-06.2014
Road Bikes;Black;52;0,00;10;3;1;15.42;"H ";1554,9479;2443,35;1466,01;0,9428;65;06.2013-06.2014
Road Bikes;Black;52;0,00;12;5;1;15.42;"H ";1554,9479;2443,35;1466,01;0,9428;35;06.2013-06.2014
Road Bikes;Black;52;0,00;1;6;1;15.42;"H ";1554,9479;2443,35;1466,01;0,9428;55;06.2013-06.2014
Road Bikes;Black;52;0,00;2;7;1;15.42;"H ";1554,9479;2443,35;1466,01;0,9428;43;06.2013-06.2014
Road Bikes;Black;52;0,00;3;8;1;15.42;"H ";1554,9479;2443,35;1466,01;0,9428;22;06.2013-06.2014
Road Bikes;Black;52;0,00;4;9;1;15.42;"H ";1554,9479;2443,35;1466,01;0,9428;48;06.2013-06.2014
Road Bikes;Black;52;0,00;5;10;1;15.42;"H ";1554,9479;2443,35;1466,01;0,9428;42;06.2013-06.2014
Road Bikes;Black;52;0,00;6;11;1;15.42;"H ";1554,9479;2443,35;1466,01;0,9428;18;06.2013-06.2014
Road Bikes;Black;52;0,00;7;12;1;15.42;"H ";1554,9479;2443,35;1466,01;0,9428;35;06.2013-06.2014
Road Bikes;Black;52;0,00;8;1;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;9;06.2013-06.2014
Road Bikes;Black;52;0,00;9;2;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;7;06.2013-06.2014
Road Bikes;Black;52;0,00;10;3;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;9;06.2013-06.2014
Road Bikes;Black;52;0,00;11;4;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;10;06.2013-06.2014
Road Bikes;Black;52;0,00;12;5;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;8;06.2013-06.2014
Road Bikes;Black;52;0,00;1;6;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;19;06.2013-06.2014
Road Bikes;Black;52;0,00;2;7;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;9;06.2013-06.2014
Road Bikes;Black;52;0,00;3;8;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;15;06.2013-06.2014
Road Bikes;Black;52;0,00;4;9;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;15;06.2013-06.2014
Road Bikes;Black;52;0,00;5;10;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;16;06.2013-06.2014
Road Bikes;Black;52;0,00;6;11;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;15;06.2013-06.2014
Road Bikes;Black;52;0,00;7;12;1;15.42;"H ";1554,9479;2443,35;2443,35;1,5713;14;06.2013-06.2014
Road Bikes;Black;58;0,00;8;1;0;20.79;"L ";343,6496;539,99;323,994;0,9428;38;06.2013-06.2014
Road Bikes;Black;58;0,00;10;3;0;20.79;"L ";343,6496;539,99;323,994;0,9428;82;06.2013-06.2014
Road Bikes;Black;58;0,00;12;5;0;20.79;"L ";343,6496;539,99;323,994;0,9428;53;06.2013-06.2014
Road Bikes;Black;58;0,00;1;6;0;20.79;"L ";343,6496;539,99;323,994;0,9428;72;06.2013-06.2014
Road Bikes;Black;58;0,00;2;7;0;20.79;"L ";343,6496;539,99;323,994;0,9428;53;06.2013-06.2014
Road Bikes;Black;58;0,00;3;8;0;20.79;"L ";343,6496;539,99;323,994;0,9428;35;06.2013-06.2014
Road Bikes;Black;58;0,00;4;9;0;20.79;"L ";343,6496;539,99;323,994;0,9428;57;06.2013-06.2014
Road Bikes;Black;58;0,00;5;10;0;20.79;"L ";343,6496;539,99;323,994;0,9428;43;06.2013-06.2014
Road Bikes;Black;58;0,00;6;11;0;20.79;"L ";343,6496;539,99;323,994;0,9428;23;06.2013-06.2014
Road Bikes;Black;58;0,00;7;12;0;20.79;"L ";343,6496;539,99;323,994;0,9428;58;06.2013-06.2014
Road Bikes;Black;58;0,00;8;1;0;20.79;"L ";343,6496;539,99;539,99;1,5713;33;06.2013-06.2014
Road Bikes;Black;58;0,00;9;2;0;20.79;"L ";343,6496;539,99;539,99;1,5713;22;06.2013-06.2014
Road Bikes;Black;58;0,00;10;3;0;20.79;"L ";343,6496;539,99;539,99;1,5713;34;06.2013-06.2014
Road Bikes;Black;58;0,00;11;4;0;20.79;"L ";343,6496;539,99;539,99;1,5713;30;06.2013-06.2014
Road Bikes;Black;58;0,00;12;5;0;20.79;"L ";343,6496;539,99;539,99;1,5713;44;06.2013-06.2014
Road Bikes;Black;58;0,00;1;6;0;20.79;"L ";343,6496;539,99;539,99;1,5713;17;06.2013-06.2014
Road Bikes;Black;58;0,00;2;7;0;20.79;"L ";343,6496;539,99;539,99;1,5713;20;06.2013-06.2014
Road Bikes;Black;58;0,00;3;8;0;20.79;"L ";343,6496;539,99;539,99;1,5713;27;06.2013-06.2014
Road Bikes;Black;58;0,00;4;9;0;20.79;"L ";343,6496;539,99;539,99;1,5713;22;06.2013-06.2014
Road Bikes;Black;58;0,00;5;10;0;20.79;"L ";343,6496;539,99;539,99;1,5713;22;06.2013-06.2014
Road Bikes;Black;58;0,00;6;11;0;20.79;"L ";343,6496;539,99;539,99;1,5713;34;06.2013-06.2014
Road Bikes;Black;58;0,00;7;12;0;20.79;"L ";343,6496;539,99;539,99;1,5713;28;06.2013-06.2014
Road Bikes;Black;58;0,00;8;1;1;15.68;"H ";1554,9479;2443,35;1466,01;0,9428;25;06.2013-06.2014
Road Bikes;Black;58;0,00;10;3;1;15.68;"H ";1554,9479;2443,35;1466,01;0,9428;50;06.2013-06.2014
Road Bikes;Black;58;0,00;12;5;1;15.68;"H ";1554,9479;2443,35;1466,01;0,9428;24;06.2013-06.2014
Road Bikes;Black;58;0,00;1;6;1;15.68;"H ";1554,9479;2443,35;1466,01;0,9428;41;06.2013-06.2014
Road Bikes;Black;58;0,00;2;7;1;15.68;"H ";1554,9479;2443,35;1466,01;0,9428;19;06.2013-06.2014
Road Bikes;Black;58;0,00;3;8;1;15.68;"H ";1554,9479;2443,35;1466,01;0,9428;18;06.2013-06.2014
Road Bikes;Black;58;0,00;4;9;1;15.68;"H ";1554,9479;2443,35;1466,01;0,9428;36;06.2013-06.2014
Road Bikes;Black;58;0,00;5;10;1;15.68;"H ";1554,9479;2443,35;1466,01;0,9428;20;06.2013-06.2014
Road Bikes;Black;58;0,00;6;11;1;15.68;"H ";1554,9479;2443,35;1466,01;0,9428;12;06.2013-06.2014
Road Bikes;Black;58;0,00;7;12;1;15.68;"H ";1554,9479;2443,35;1466,01;0,9428;37;06.2013-06.2014
Road Bikes;Black;58;0,00;8;1;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;5;06.2013-06.2014
Road Bikes;Black;58;0,00;9;2;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;9;06.2013-06.2014
Road Bikes;Black;58;0,00;10;3;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;8;06.2013-06.2014
Road Bikes;Black;58;0,00;11;4;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;13;06.2013-06.2014
Road Bikes;Black;58;0,00;12;5;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;9;06.2013-06.2014
Road Bikes;Black;58;0,00;1;6;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;12;06.2013-06.2014
Road Bikes;Black;58;0,00;2;7;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;6;06.2013-06.2014
Road Bikes;Black;58;0,00;3;8;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;12;06.2013-06.2014
Road Bikes;Black;58;0,00;4;9;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;8;06.2013-06.2014
Road Bikes;Black;58;0,00;5;10;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;15;06.2013-06.2014
Road Bikes;Black;58;0,00;6;11;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;12;06.2013-06.2014
Road Bikes;Black;58;0,00;7;12;1;15.68;"H ";1554,9479;2443,35;2443,35;1,5713;16;06.2013-06.2014
Road Bikes;Red;58;0,00;8;1;1;15.79;"H ";1554,9479;2443,35;1466,01;0,9428;26;06.2013-06.2014
Road Bikes;Red;58;0,00;10;3;1;15.79;"H ";1554,9479;2443,35;1466,01;0,9428;51;06.2013-06.2014
Road Bikes;Red;58;0,00;12;5;1;15.79;"H ";1554,9479;2443,35;1466,01;0,9428;23;06.2013-06.2014
