Size,YearsOfAveliability,Weight,StanstadCost,ListPrice,FinalSellPrice,PriceToCost,OrdersQuantity,Black,Silver,Red,Yellow,Blue,H,L,M,isNew,2011Sales,2012Sales,2013Sales,Mountain Bikes,Road Bikes,Touring Bikes,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Isdiscounted,IsPriceHigherThanCosts
42,1,23.77,1251.9813,2294.99,1376.994,1.0998,110,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,1,23.77,1251.9813,2294.99,1376.994,1.0998,40,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,1,23.77,1251.9813,2294.99,1376.994,1.0998,62,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,41,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,40,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,43,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,42,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,56,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,20,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,22,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,28,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,24,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,39,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,43,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,1,23.77,1251.9813,2294.99,2294.99,1.833,26,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
44,0,28.13,294.5797,539.99,323.994,1.0998,20,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,323.994,1.0998,37,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,323.994,1.0998,21,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,323.994,1.0998,54,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,323.994,1.0998,45,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,323.994,1.0998,15,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,323.994,1.0998,20,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
44,0,28.13,294.5797,539.99,323.994,1.0998,23,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,0,28.13,294.5797,539.99,323.994,1.0998,16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,0,28.13,294.5797,539.99,323.994,1.0998,22,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,0,28.13,294.5797,539.99,539.99,1.833,7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
46,1,24.13,1251.9813,2294.99,1304.4723,1.0419,22,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,1304.4723,1.0419,11,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46,1,24.13,1251.9813,2294.99,1376.994,1.0998,59,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,1376.994,1.0998,96,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,1376.994,1.0998,67,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,1376.994,1.0998,69,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,1376.994,1.0998,87,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,1376.994,1.0998,52,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,1376.994,1.0998,55,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,1376.994,1.0998,73,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,1,24.13,1251.9813,2294.99,1376.994,1.0998,33,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46,1,24.13,1251.9813,2294.99,1376.994,1.0998,63,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,34,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,31,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,34,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,50,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,0,24.13,1251.9813,2294.99,2294.99,1.833,49,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,25,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,30,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,26,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,29,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,32,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,43,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46,1,24.13,1251.9813,2294.99,2294.99,1.833,36,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48,0,28.42,294.5797,539.99,323.994,1.0998,23,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,323.994,1.0998,71,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,323.994,1.0998,33,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,323.994,1.0998,53,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,323.994,1.0998,34,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,323.994,1.0998,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,323.994,1.0998,48,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
48,0,28.42,294.5797,539.99,323.994,1.0998,36,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48,0,28.42,294.5797,539.99,323.994,1.0998,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,0,28.42,294.5797,539.99,323.994,1.0998,15,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,11,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,0,28.42,294.5797,539.99,539.99,1.833,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
52,0,28.68,294.5797,539.99,323.994,1.0998,25,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,323.994,1.0998,34,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,323.994,1.0998,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,323.994,1.0998,30,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,323.994,1.0998,17,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,323.994,1.0998,19,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,323.994,1.0998,13,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,0,28.68,294.5797,539.99,323.994,1.0998,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52,0,28.68,294.5797,539.99,323.994,1.0998,17,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,0,28.68,294.5797,539.99,323.994,1.0998,16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,0,28.68,294.5797,539.99,539.99,1.833,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,0,26.35,419.7784,769.49,461.694,1.0998,24,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,461.694,1.0998,44,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,461.694,1.0998,22,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,461.694,1.0998,20,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,461.694,1.0998,34,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,461.694,1.0998,21,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,461.694,1.0998,20,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,0,26.35,419.7784,769.49,461.694,1.0998,26,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,0,26.35,419.7784,769.49,461.694,1.0998,20,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,0,26.35,419.7784,769.49,461.694,1.0998,22,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,14,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,14,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,14,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,18,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,20,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,8,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,11,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,12,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,17,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,0,26.35,419.7784,769.49,769.49,1.833,11,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,1,23.35,1265.6195,2319.99,1318.6823,1.0419,22,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,1318.6823,1.0419,13,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,1318.6823,1.0419,13,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,1318.6823,1.0419,12,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,1,23.35,1265.6195,2319.99,1391.994,1.0998,62,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,1391.994,1.0998,117,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,1391.994,1.0998,84,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,1391.994,1.0998,81,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,1391.994,1.0998,85,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,1391.994,1.0998,66,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,1391.994,1.0998,68,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,1391.994,1.0998,72,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,1,23.35,1265.6195,2319.99,1391.994,1.0998,38,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,1,23.35,1265.6195,2319.99,1391.994,1.0998,60,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,36,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,32,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,46,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,47,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,60,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,34,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,20,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,24,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,28,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,32,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,28,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,1,23.35,1265.6195,2319.99,2319.99,1.833,31,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40,0,27.35,308.2179,564.99,67.7988,0.2199,35,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,27.35,308.2179,564.99,67.7988,0.2199,30,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40,0,27.35,308.2179,564.99,338.994,1.0998,24,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,27.35,308.2179,564.99,338.994,1.0998,17,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40,0,27.35,308.2179,564.99,338.994,1.0998,53,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0,27.35,308.2179,564.99,338.994,1.0998,57,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
