Name;Color;Size;UnitPriceDiscount;MonthsFromMay;MonthOfSale;YearsOfAveliability;Weight;Class;StanstadCost;ListPrice;FinalSellPrice;PriceToCost;OrdersQuantity;YearsOfAnalyze
Road Bikes;Red;56;0,00;9;2;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;29;06.2011-06.2012
Road Bikes;Red;56;0,00;10;3;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;23;06.2011-06.2012
Road Bikes;Red;56;0,00;11;4;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;29;06.2011-06.2012
Road Bikes;Red;56;0,00;12;5;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;29;06.2011-06.2012
Road Bikes;Red;56;0,00;1;6;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;15;06.2011-06.2012
Road Bikes;Red;56;0,00;2;7;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;23;06.2011-06.2012
Road Bikes;Red;56;0,00;3;8;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;17;06.2011-06.2012
Road Bikes;Red;56;0,00;4;9;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;23;06.2011-06.2012
Road Bikes;Red;56;0,00;5;10;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;27;06.2011-06.2012
Road Bikes;Red;56;0,00;6;11;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;31;06.2011-06.2012
Road Bikes;Red;56;0,00;7;12;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;31;06.2011-06.2012
Road Bikes;Red;58;0,00;8;1;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;41;06.2011-06.2012
Road Bikes;Red;58;0,00;9;2;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;6;06.2011-06.2012
Road Bikes;Red;58;0,00;10;3;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;28;06.2011-06.2012
Road Bikes;Red;58;0,00;11;4;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;18;06.2011-06.2012
Road Bikes;Red;58;0,00;3;8;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;4;06.2011-06.2012
Road Bikes;Red;58;0,00;5;10;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;49;06.2011-06.2012
Road Bikes;Red;58;0,00;7;12;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;11;06.2011-06.2012
Road Bikes;Red;58;0,00;8;1;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;58;0,00;9;2;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;58;0,00;10;3;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;58;0,00;11;4;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;4;06.2011-06.2012
Road Bikes;Red;58;0,00;12;5;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;58;0,00;2;7;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;58;0,00;3;8;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;58;0,00;4;9;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;4;06.2011-06.2012
Road Bikes;Red;58;0,00;6;11;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;58;0,00;7;12;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;58;0,02;11;4;0;17.79;"M ";884,7083;1457,99;828,7215;0,9367;12;06.2011-06.2012
Road Bikes;Red;58;0,02;5;10;0;17.79;"M ";884,7083;1457,99;828,7215;0,9367;13;06.2011-06.2012
Road Bikes;Red;58;0,00;8;1;0;17.79;"M ";884,7083;1457,99;874,794;0,9887;109;06.2011-06.2012
Road Bikes;Red;58;0,00;9;2;0;17.79;"M ";884,7083;1457,99;874,794;0,9887;39;06.2011-06.2012
Road Bikes;Red;58;0,00;10;3;0;17.79;"M ";884,7083;1457,99;874,794;0,9887;59;06.2011-06.2012
Road Bikes;Red;58;0,00;11;4;0;17.79;"M ";884,7083;1457,99;874,794;0,9887;53;06.2011-06.2012
Road Bikes;Red;58;0,00;0;5;0;17.79;"M ";884,7083;1457,99;874,794;0,9887;27;06.2011-06.2012
Road Bikes;Red;58;0,00;2;7;0;17.79;"M ";884,7083;1457,99;874,794;0,9887;54;06.2011-06.2012
Road Bikes;Red;58;0,00;3;8;0;17.79;"M ";884,7083;1457,99;874,794;0,9887;63;06.2011-06.2012
Road Bikes;Red;58;0,00;5;10;0;17.79;"M ";884,7083;1457,99;874,794;0,9887;124;06.2011-06.2012
Road Bikes;Red;58;0,00;7;12;0;17.79;"M ";884,7083;1457,99;874,794;0,9887;29;06.2011-06.2012
Road Bikes;Red;60;0,02;10;3;0;19.90;"L ";486,7066;782,99;397,3675;0,8164;11;06.2011-06.2012
Road Bikes;Red;60;0,00;8;1;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;137;06.2011-06.2012
Road Bikes;Red;60;0,00;9;2;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;43;06.2011-06.2012
Road Bikes;Red;60;0,00;10;3;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;86;06.2011-06.2012
Road Bikes;Red;60;0,00;11;4;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;49;06.2011-06.2012
Road Bikes;Red;60;0,00;0;5;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;43;06.2011-06.2012
Road Bikes;Red;60;0,00;2;7;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;69;06.2011-06.2012
Road Bikes;Red;60;0,00;3;8;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;83;06.2011-06.2012
Road Bikes;Red;60;0,00;5;10;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;153;06.2011-06.2012
Road Bikes;Red;60;0,00;7;12;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;30;06.2011-06.2012
Road Bikes;Red;60;0,00;9;2;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;60;0,00;11;4;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;60;0,00;12;5;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;60;0,00;2;7;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;60;0,00;3;8;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Red;60;0,00;4;9;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;60;0,00;5;10;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;60;0,00;6;11;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;4;06.2011-06.2012
Road Bikes;Red;60;0,00;7;12;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;60;0,00;8;1;0;17.90;"M ";884,7083;1457,99;874,794;0,9887;69;06.2011-06.2012
Road Bikes;Red;60;0,00;9;2;0;17.90;"M ";884,7083;1457,99;874,794;0,9887;20;06.2011-06.2012
Road Bikes;Red;60;0,00;10;3;0;17.90;"M ";884,7083;1457,99;874,794;0,9887;50;06.2011-06.2012
Road Bikes;Red;60;0,00;11;4;0;17.90;"M ";884,7083;1457,99;874,794;0,9887;32;06.2011-06.2012
Road Bikes;Red;60;0,00;0;5;0;17.90;"M ";884,7083;1457,99;874,794;0,9887;11;06.2011-06.2012
Road Bikes;Red;60;0,00;2;7;0;17.90;"M ";884,7083;1457,99;874,794;0,9887;22;06.2011-06.2012
Road Bikes;Red;60;0,00;3;8;0;17.90;"M ";884,7083;1457,99;874,794;0,9887;49;06.2011-06.2012
Road Bikes;Red;60;0,00;5;10;0;17.90;"M ";884,7083;1457,99;874,794;0,9887;79;06.2011-06.2012
Road Bikes;Red;60;0,00;7;12;0;17.90;"M ";884,7083;1457,99;874,794;0,9887;18;06.2011-06.2012
Road Bikes;Red;62;0,00;8;1;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;108;06.2011-06.2012
Road Bikes;Red;62;0,00;9;2;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;44;06.2011-06.2012
Road Bikes;Red;62;0,00;10;3;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;76;06.2011-06.2012
Road Bikes;Red;62;0,00;11;4;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;39;06.2011-06.2012
Road Bikes;Red;62;0,00;0;5;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;19;06.2011-06.2012
Road Bikes;Red;62;0,00;2;7;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;61;06.2011-06.2012
Road Bikes;Red;62;0,00;3;8;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;69;06.2011-06.2012
Road Bikes;Red;62;0,00;5;10;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;129;06.2011-06.2012
Road Bikes;Red;62;0,00;7;12;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;30;06.2011-06.2012
Road Bikes;Red;62;0,00;8;1;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Red;62;0,00;9;2;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;62;0,00;10;3;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;4;06.2011-06.2012
Road Bikes;Red;62;0,00;11;4;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;62;0,00;12;5;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;62;0,00;1;6;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;62;0,00;4;9;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;62;0,00;6;11;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;62;0,00;7;12;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;62;0,00;8;1;0;15.00;"H ";2171,2942;3578,27;2146,962;0,9887;54;06.2011-06.2012
Road Bikes;Red;62;0,00;9;2;0;15.00;"H ";2171,2942;3578,27;2146,962;0,9887;17;06.2011-06.2012
Road Bikes;Red;62;0,00;10;3;0;15.00;"H ";2171,2942;3578,27;2146,962;0,9887;42;06.2011-06.2012
Road Bikes;Red;62;0,00;11;4;0;15.00;"H ";2171,2942;3578,27;2146,962;0,9887;28;06.2011-06.2012
Road Bikes;Red;62;0,00;0;5;0;15.00;"H ";2171,2942;3578,27;2146,962;0,9887;3;06.2011-06.2012
Road Bikes;Red;62;0,00;2;7;0;15.00;"H ";2171,2942;3578,27;2146,962;0,9887;9;06.2011-06.2012
Road Bikes;Red;62;0,00;3;8;0;15.00;"H ";2171,2942;3578,27;2146,962;0,9887;31;06.2011-06.2012
Road Bikes;Red;62;0,00;5;10;0;15.00;"H ";2171,2942;3578,27;2146,962;0,9887;66;06.2011-06.2012
Road Bikes;Red;62;0,00;7;12;0;15.00;"H ";2171,2942;3578,27;2146,962;0,9887;14;06.2011-06.2012
Road Bikes;Red;62;0,00;8;1;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;35;06.2011-06.2012
Road Bikes;Red;62;0,00;9;2;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;19;06.2011-06.2012
Road Bikes;Red;62;0,00;10;3;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;35;06.2011-06.2012
Road Bikes;Red;62;0,00;11;4;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;20;06.2011-06.2012
Road Bikes;Red;62;0,00;0;5;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;30;06.2011-06.2012
Road Bikes;Red;62;0,00;1;6;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;21;06.2011-06.2012
Road Bikes;Red;62;0,00;2;7;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;32;06.2011-06.2012
Road Bikes;Red;62;0,00;3;8;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;24;06.2011-06.2012
Road Bikes;Red;62;0,00;4;9;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;27;06.2011-06.2012
Road Bikes;Red;62;0,00;5;10;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;26;06.2011-06.2012
Road Bikes;Red;62;0,00;6;11;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;35;06.2011-06.2012
Road Bikes;Red;62;0,00;7;12;0;15.00;"H ";2171,2942;3578,27;3578,27;1,6479;31;06.2011-06.2012
